"BeerId","BreweryName","BreweryURL","Style","ABV","IBU","BeerRating","TotalRatings","TotalCheckins","UniqueCheckins","MonthlyCheckins","Light","Smooth","Clean","Sweet","Woody","Zippy","Strong","Hoppy","Floral","Citrus","Milk","Dark","Creamy","Mouthfeel","Soft","Boozy","Caramel","Oatmeal","Dry","Malty","Piney","Grassy","Tart","Sour","Salty","Fruity","Heat","Bitter","Coffee","Roasty","Chocolate","Juicy","Funky","Acidic","Crushable"
510842,"Oskar Blues Brewery","/oskarblues","Pale Wheat Ale - American","5.2%","20",3.5,"28,852","35,698","32,395","53",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
1157394,"Oskar Blues Brewery","/oskarblues","Saison / Farmhouse Ale","4.8%","No",3.5,"372","449","437","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1358931,"Oskar Blues Brewery","/oskarblues","Winter Warmer","7%","30",3.75,"345","402","383","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1363696,"Oskar Blues Brewery","/oskarblues","Märzen","5%","No",0,"7","8","8","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355118,"Left Hand Brewing Company","/lefthandbrewing","IPA - American","6.2%","70",3.75,"47","54","53","0",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1325918,"Left Hand Brewing Company","/lefthandbrewing","IPA - Session / India Session Ale","4.8%","No",3.5,"13","15","15","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11268,"Left Hand Brewing Company","/lefthandbrewing","Stout - Foreign / Export","8.5%","30",3.75,"46,531","59,960","50,559","120",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1356540,"Fort Collins Brewery (FCB)","/FortCollinsBrewery","Witbier","5.1%","34",3.75,"100","117","115","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1362570,"Fort Collins Brewery (FCB)","/FortCollinsBrewery","Old Ale","7.5%","25",3.75,"107","128","120","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1306839,"Fort Collins Brewery (FCB)","/FortCollinsBrewery","Lager - Dark","4.8%","No",3.5,"97","117","114","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1216239,"Fort Collins Brewery (FCB)","/FortCollinsBrewery","Old Ale","7.5%","25",3.5,"595","698","676","0",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1216398,"Fort Collins Brewery (FCB)","/FortCollinsBrewery","Old Ale","7.5%","25",3.5,"725","866","816","0",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12075,"Fort Collins Brewery (FCB)","/FortCollinsBrewery","Stout - Other","8.1%","48",3.5,"9,148","11,771","10,248","3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1335056,"Fort Collins Brewery (FCB)","/FortCollinsBrewery","Golden Ale","10.2%","30",3.25,"61","74","73","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1325534,"Fort Collins Brewery (FCB)","/FortCollinsBrewery","California Common","6%","No",3.5,"122","149","146","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47214,"Fort Collins Brewery (FCB)","/FortCollinsBrewery","Brown Ale - American","6%","38",3.5,"3,196","3,995","3,545","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7002,"Fort Collins Brewery (FCB)","/FortCollinsBrewery","Fruit Beer","5.1%","34",3.25,"11,441","14,673","12,995","0",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1307090,"Odell Brewing Co.","/OdellBrewing","Saison / Farmhouse Ale","7.4%","31",3.75,"1,008","1,179","1,137","0",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28357,"Odell Brewing Co.","/OdellBrewing","Pale Ale - English","5.1%","No",3.5,"2,261","3,032","2,652","4",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1364913,"Odell Brewing Co.","/OdellBrewing","Pale Ale - American","5.9%","No",3.5,"102","117","116","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1369430,"Odell Brewing Co.","/OdellBrewing","Pale Ale - American","9.1%","16",4,"147","171","167","0",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25660,"Odell Brewing Co.","/OdellBrewing","American Wild Ale","6.9%","7",4,"18,642","24,939","21,142","69",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
517847,"Odell Brewing Co.","/OdellBrewing","Stout - Russian Imperial","13.3%","45",4.25,"4,834","5,948","5,368","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1343057,"Avery Brewing Co.","/AveryBrewingCo","Spiced / Herbed Beer","10.3%","No",3.75,"2,126","2,498","2,372","10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1069310,"Avery Brewing Co.","/AveryBrewingCo","Sour - Ale","5.8%","No",4,"51,708","68,457","57,004","401",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1359928,"Avery Brewing Co.","/AveryBrewingCo","Barleywine - American","9.9%","No",3.75,"2,001","2,406","2,271","17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299976,"Avery Brewing Co.","/AveryBrewingCo","Stout - Russian Imperial","11.1%","No",4,"1,254","1,519","1,402","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1350572,"Avery Brewing Co.","/AveryBrewingCo","Stout - Imperial / Double","10.7%","50",4,"49,393","64,680","53,674","288",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1306916,"Avery Brewing Co.","/AveryBrewingCo","Pumpkin / Yam Beer","15%","65",4.25,"4,939","6,000","5,371","12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1236547,"Avery Brewing Co.","/AveryBrewingCo","Pumpkin / Yam Beer","18%","No",4.25,"5,755","7,145","6,291","7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,"Avery Brewing Co.","/AveryBrewingCo","Stout - American Imperial / Double","14.6%","80",4.25,"24,802","31,439","27,715","28",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11936,"Warsteiner","/Warsteiner","Lager - Munich Dunkel","4.8%","28",3.5,"66,557","98,615","75,142","694",1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30203,"König Ludwig Schlossbrauerei Kaltenberg","/w/konig-ludwig-schlossbrauerei-kaltenberg/11412","Hefeweizen","5.5%","15",3.5,"82,128","114,662","90,500","2,282",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687955,"Sierra Nevada Brewing Co.","/SierraNevada","Strong Ale - American","9.8%","36",4,"7,858","9,392","8,809","3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1242070,"Crooked Stave Artisan Beer Project","/CrookedStave","IPA - American","7%","No",4,"1,603","1,906","1,806","3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430734,"Crooked Stave Artisan Beer Project","/CrookedStave","IPA - American","6.7%","No",4,"5,462","6,922","6,244","10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1102543,"Crooked Stave Artisan Beer Project","/CrookedStave","IPA - American","7%","No",4,"2,593","3,118","2,865","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933542,"Three Barrel Brewing Company","/Brickermeister","Blonde Ale","4.9%","17",3.5,"211","244","234","9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1272886,"Three Barrel Brewing Company","/Brickermeister","Red Ale - American Amber / Red","6.5%","64",3.75,"292","344","325","12",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
314475,"Three Barrel Brewing Company","/Brickermeister","Pumpkin / Yam Beer","No","No",3.25,"258","322","293","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424316,"Victory Brewing Company","/victorybeer","IPA - Imperial / Double","8.7%","65",4,"161,355","300,883","176,085","1,087",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4515,"Avery Brewing Co.","/AveryBrewingCo","IPA - Imperial / Double","10%","102",4,"99,562","156,394","109,812","538",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80263,"Arrogant Brewing","/ArrogantBrewing","Strong Ale - American","11%","100",4,"51,281","64,258","56,500","156",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16272,"Arcadia Brewing Company","/arcadiaales","Old Ale","9%","15",3.5,"2,408","3,220","2,773","2",1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1240609,"Stone Brewing","/StoneBrewing","IPA - Belgian","8.9%","45",3.75,"32,341","38,182","35,053","61",0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
98083,"Chafunkta Brewing Company","/chafunktabrewing","Porter - Other","6%","33",4,"4,291","6,765","4,786","26",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
