"BeerId","BreweryName","BreweryURL","Style","ABV","IBU","BeerRating","TotalRatings","TotalCheckins","UniqueCheckins","MonthlyCheckins","Light","Smooth","Clean","Sweet","Woody","Zippy","Strong","Hoppy","Floral","Citrus","Milk","Dark","Creamy","Mouthfeel","Soft","Boozy","Caramel","Oatmeal","Dry","Malty","Piney","Grassy","Tart","Sour","Salty","Fruity","Heat","Bitter","Coffee","Roasty","Chocolate","Juicy","Funky","Acidic","Crushable"
4700,"Brouwerij St. Bernardus","/BrouwerijStBernardus","Witbier","5.5%","10",3.75,"43,346","53,101","47,725","1,108",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2224371,"Pizza Boy Brewing Co.","/pizzaboybrewing","Pilsner - German","5.2%","No",3.5,"1,264","1,636","1,419","111",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4010,"Stella Artois","/StellaArtois","Lager - Euro","5%","24",3.25,"405,259","984,284","471,879","8,098",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2668810,"Blueprint Brewing Co","/BlueprintBrewingCo","IPA - American","5.7%","40",3.75,"59","74","69","55",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2092825,"Blueprint Brewing Co","/BlueprintBrewingCo","IPA - Imperial / Double","8%","90",3.5,"324","385","356","37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2207455,"Blueprint Brewing Co","/BlueprintBrewingCo","IPA - Rye","8%","73",3.5,"397","492","439","19",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2270252,"Blueprint Brewing Co","/BlueprintBrewingCo","IPA - American","6.2%","85",3.5,"456","559","496","55",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1638349,"Saucony Creek Brewing Company","/SauconyCreekBrewingCompany","Witbier","5%","No",3.75,"256","288","273","4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3916,"Boston Beer Company","/samadams","Pale Wheat Ale - American","5.3%","7",3.5,"271,599","646,853","312,024","6,639",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2738988,"Blueprint Brewing Co","/BlueprintBrewingCo","Pale Ale - American","5.3%","49",3.5,"34","41","39","25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2210069,"Blueprint Brewing Co","/BlueprintBrewingCo","Blonde Ale - Belgian Blonde / Golden","5.8%","20",3.5,"190","218","203","48",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1066203,"Lord Hobo Brewing Co.","/LordHoboBrewingCo","IPA - Imperial / Double New England","7.8%","78",4,"91,273","141,804","100,470","2,407",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17941,"Rogue Ales","/rogueales","Pilsner - Imperial / Double","8.8%","74",3.75,"9,023","11,074","10,166","40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1379870,"Anchor Brewing Company","/anchorbrewing","IPA - American","6.7%","75",3.5,"52,705","64,325","57,683","493",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
305204,"Anchor Brewing Company","/anchorbrewing","Lager - Pale","4.9%","19",3.5,"71,128","99,584","79,377","500",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7472,"Great Lakes Brewing Company","/greatlakesbrewingco","Winter Ale","7.5%","30",3.75,"107,193","230,030","119,495","364",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2663519,"Dewey Beer Company","/DeweyBeerCompany","IPA - American","6.5%","No",4,"242","307","273","11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8731,"Brooklyn Brewery","/brooklynbrewery","Saison / Farmhouse Ale","7.2%","34",3.75,"117,119","164,730","129,960","766",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2351402,"Blueprint Brewing Co","/BlueprintBrewingCo","Saison / Farmhouse Ale","7.8%","48",3.75,"340","407","376","37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1460561,"River Horse Brewing Co.","/riverhorse","Pilsner - Czech","5.3%","No",3.5,"7,391","9,389","8,358","119",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1453763,"Independence Brewing Co.","/indybrewing","Lager - Helles","4.5%","No",3.5,"1,061","1,307","1,194","31",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6344,"Boon Rawd Brewery","/BoonRawdBrewery","Lager - Pale","5%","20",3,"131,003","194,154","148,092","2,283",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83409,"Thai Beverage PLC","/w/thai-beverage-plc/1520","Lager - Pale","5%","No",3,"43,922","64,229","48,881","1,538",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
